"","id","Question","Answer","statement_id","M","SD","responses"
"5909",19,"Wie heißt die römische Göttin der Weisheit?","- Minerva -",73,4.22,1.17,0
"5910",81,"Wie heißt die römische Göttin der Weisheit?","- Minerva -",73,4.22,1.17,1
"5911",9,"Wie heißt die römische Göttin der Weisheit?","- Minerva -",73,4.22,1.17,0
"5912",75,"Wie heißt die römische Göttin der Weisheit?","- Minerva -",73,4.22,1.17,1
"5913",63,"Wie heißt die römische Göttin der Weisheit?","- Minerva -",73,4.22,1.17,1
"5914",24,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5915",62,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5916",19,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5917",7,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5918",63,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5919",5,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5920",70,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5921",25,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5922",21,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5923",76,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5924",30,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5925",75,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5926",80,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5927",55,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5928",50,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5929",66,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5930",3,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5931",61,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5932",27,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5933",77,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5934",58,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5935",37,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5936",42,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5937",8,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5938",67,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5939",53,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5940",71,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5941",69,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5942",16,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5943",34,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5944",78,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5945",28,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5946",1,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5947",54,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5948",47,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5949",13,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5950",48,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5951",44,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5952",11,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5953",6,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5954",14,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5955",35,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5956",38,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5957",74,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5958",41,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5959",46,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5960",9,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5961",64,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5962",15,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5963",57,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5964",20,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5965",10,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5966",60,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5967",52,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5968",43,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5969",73,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5970",32,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5971",2,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5972",40,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5973",65,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5974",56,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5975",36,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5976",17,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5977",49,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5978",12,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5979",22,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5980",29,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5981",51,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5982",59,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5983",26,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5984",81,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5985",68,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5986",31,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5987",33,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5988",18,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5989",39,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5990",45,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5991",4,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5992",72,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5993",79,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,1
"5994",23,"Wie lautet der Zweitname von Robbie Williams?","- Maximilian -",74,3.79,0.71,0
"5995",67,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"5996",38,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"5997",14,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"5998",36,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"5999",54,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6000",32,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6001",58,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6002",11,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6003",81,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6004",65,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6005",3,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6006",16,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6007",25,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6008",55,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6009",22,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6010",31,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6011",34,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6012",72,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6013",27,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6014",60,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6015",69,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6016",21,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6017",18,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6018",73,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6019",43,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6020",19,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6021",17,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6022",77,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6023",80,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6024",62,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6025",33,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6026",15,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6027",64,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6028",61,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6029",59,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6030",28,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6031",45,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6032",35,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6033",26,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6034",40,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6035",74,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6036",79,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6037",51,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6038",56,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6039",9,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6040",10,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6041",57,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6042",39,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6043",46,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6044",44,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6045",4,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6046",29,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6047",6,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6048",23,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6049",53,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6050",24,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6051",50,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6052",2,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6053",8,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6054",71,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6055",47,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6056",12,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6057",68,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6058",37,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6059",52,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6060",7,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6061",30,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6062",42,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6063",49,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6064",20,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6065",41,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6066",5,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6067",66,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6068",75,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6069",48,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6070",13,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6071",76,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6072",63,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6073",1,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6074",70,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,1
"6075",78,"Wie hoch (in cm) kann ein Menschenfloh springen?","- 20 -",75,4.39,1.33,0
"6076",55,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6077",34,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6078",5,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6079",6,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6080",70,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6081",18,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6082",8,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6083",38,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6084",79,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6085",35,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6086",51,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6087",23,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6088",71,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6089",54,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6090",33,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6091",62,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6092",31,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6093",48,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6094",27,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6095",28,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6096",12,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6097",78,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6098",56,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6099",2,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6100",29,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6101",11,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6102",39,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6103",53,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6104",63,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6105",68,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6106",45,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6107",40,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6108",4,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6109",21,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6110",22,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6111",32,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6112",14,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6113",7,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6114",41,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6115",19,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6116",26,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6117",24,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,0
"6118",17,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
"6119",66,"Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?","- Friedrich Ebert -",76,4,0.91,1
