"","id","session","statements","M","SD","responses"
"3708",50,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3709",1,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3710",31,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3711",11,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,0
"3712",64,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3713",66,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3714",65,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3715",73,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3716",57,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3717",5,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,0
"3718",34,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3719",55,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3720",52,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3721",40,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,0
"3722",14,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3723",61,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3724",37,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3725",27,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3726",21,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,0
"3727",29,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3728",44,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3729",60,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3730",25,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3731",26,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3732",33,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3733",47,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3734",22,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,0
"3735",68,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3736",41,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3737",56,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3738",48,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3739",36,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3740",58,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3741",53,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,0
"3742",2,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3743",67,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,0
"3744",77,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3745",74,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,0
"3746",23,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3747",20,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,0
"3748",59,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3749",76,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3750",49,1,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,0
"3751",19,2,"Die längsten Opern stammen von Gioacchino Rossini.",3.79,1.13,1
"3752",28,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3753",26,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3754",28,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3755",66,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3756",27,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3757",81,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3758",25,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3759",47,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3760",30,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3761",20,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3762",56,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3763",29,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3764",22,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3765",67,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3766",55,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3767",54,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3768",12,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3769",76,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3770",16,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3771",48,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3772",44,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3773",65,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3774",19,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3775",74,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3776",1,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3777",75,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3778",57,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3779",60,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3780",21,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3781",39,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3782",53,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3783",50,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3784",77,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3785",40,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3786",41,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3787",15,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3788",68,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3789",61,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3790",24,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3791",73,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3792",23,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3793",52,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3794",49,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3795",42,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3796",18,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3797",4,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3798",32,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3799",13,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3800",59,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3801",2,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3802",62,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3803",64,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3804",14,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3805",46,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3806",72,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3807",17,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3808",6,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3809",79,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3810",58,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3811",5,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3812",36,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3813",35,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3814",38,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3815",70,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3816",31,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3817",7,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3818",69,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3819",63,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3820",9,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3821",43,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3822",34,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3823",37,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,0
"3824",11,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3825",80,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3826",71,1,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3827",33,2,"Die Luftpumpe ist eine französische Erfindung.",4.11,0.94,1
"3828",50,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3829",6,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3830",30,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3831",22,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3832",23,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3833",34,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3834",70,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3835",41,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3836",32,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3837",79,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3838",48,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3839",80,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3840",37,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3841",20,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3842",18,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3843",64,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3844",5,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3845",13,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3846",14,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3847",28,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3848",52,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3849",61,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3850",49,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3851",9,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3852",59,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3853",11,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3854",38,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3855",58,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3856",44,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3857",17,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3858",16,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3859",24,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3860",15,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3861",42,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3862",54,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3863",43,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3864",31,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3865",21,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3866",12,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3867",68,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3868",19,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3869",35,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3870",7,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3871",66,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3872",71,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3873",25,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3874",53,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3875",63,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3876",2,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3877",33,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3878",67,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3879",29,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3880",60,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3881",39,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3882",47,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3883",46,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3884",81,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3885",74,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3886",72,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3887",26,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3888",36,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3889",62,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3890",27,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3891",1,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3892",69,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3893",40,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3894",65,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3895",77,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3896",55,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3897",73,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3898",4,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3899",56,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3900",57,2,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,0
"3901",75,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3902",76,1,"Die Nachfolger Mohammeds bezeichnet man als Kalifen.",3.67,1.75,1
"3903",23,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3904",1,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3905",38,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3906",24,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3907",35,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3908",31,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3909",62,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3910",67,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3911",60,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3912",40,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3913",50,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3914",59,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3915",22,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3916",29,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3917",30,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3918",4,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3919",21,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3920",68,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3921",77,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3922",61,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3923",54,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3924",80,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3925",55,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3926",11,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3927",36,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3928",14,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3929",79,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3930",28,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3931",53,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3932",42,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3933",26,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3934",12,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3935",76,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3936",39,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3937",56,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3938",58,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3939",17,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3940",70,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3941",73,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3942",33,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3943",43,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3944",72,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3945",32,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3946",63,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3947",65,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3948",25,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3949",37,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3950",5,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3951",74,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3952",57,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3953",44,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3954",6,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3955",15,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3956",2,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3957",27,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3958",19,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3959",64,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3960",49,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3961",69,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3962",41,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3963",81,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3964",13,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3965",75,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3966",34,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3967",16,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3968",46,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3969",52,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3970",18,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3971",71,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3972",20,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,0
"3973",47,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3974",66,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3975",7,1,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3976",9,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
"3977",48,2,"Die Norfolkinseln im Pazifik gehören zu Neuseeland.",4.06,1.25,1
